dt,dataset,series_id,geo,value,source,ingest_ts
2001-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2002-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2003-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2004-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2005-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2006-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2007-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,15.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2008-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,19.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,20.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2009-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2010-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,21.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2011-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,22.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2012-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2013-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,25.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,24.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,23.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
